"234";"381643.2698732908";"5.0%";"254275.62055256532";"400725.4333669553";"Thu";"Oct";"25";"00:00:00";"MSK";"2018"
"931";"588316.0964017033";"5.0%";"617731.9012217885";"617731.9012217885";"Sat";"May";"21";"00:00:00";"MSK";"2016"
"807";"591178.3271180898";"5.0%";"620737.2434739943";"620737.2434739943";"Tue";"May";"11";"00:00:00";"MSD";"2010"
"827";"435169.47120913374";"5.0%";"456927.94476959045";"456927.94476959045";"Wed";"Jul";"16";"00:00:00";"MSK";"2014"
"82";"849411.8625538199";"5.0%";"891882.455681511";"891882.455681511";"Mon";"Jun";"12";"00:00:00";"MSK";"2017"
"956";"473596.81316823483";"5.0%";"497276.6538266466";"497276.6538266466";"Sun";"Sep";"21";"00:00:00";"MSK";"2014"
"936";"702837.0422482857";"5.0%";"591868.3545205771";"737978.8943607";"Thu";"Mar";"15";"00:00:00";"MSK";"2012"
"511";"878474.9028401863";"5.0%";"789263.1035479868";"922398.6479821956";"Tue";"Feb";"28";"00:00:00";"MSK";"2012"
"212";"400586.9202824485";"5.0%";"420616.26629657095";"420616.26629657095";"Fri";"May";"10";"00:00:00";"MSK";"2013"
"427";"498674.8178755119";"5.0%";"523608.5587692875";"523608.5587692875";"Sun";"Jun";"19";"00:00:00";"MSK";"2016"
"436";"385479.15892505937";"5.0%";"404753.1168713124";"404753.1168713124";"Mon";"Oct";"22";"00:00:00";"MSK";"2012"
"33";"975939.4987051922";"5.0%";"1024736.4736404519";"1024736.4736404519";"Wed";"Nov";"09";"00:00:00";"MSK";"2016"
"441";"779103.0738632575";"5.0%";"818058.2275564205";"818058.2275564205";"Thu";"Oct";"06";"00:00:00";"MSK";"2016"
"269";"841897.8708924883";"5.0%";"883992.7644371127";"883992.7644371127";"Sat";"Oct";"24";"00:00:00";"MSK";"2015"
"538";"262443.2259855961";"5.0%";"275565.3872848759";"275565.3872848759";"Mon";"Sep";"09";"00:00:00";"MSK";"2013"
"310";"340202.9504474676";"5.0%";"357213.09796984104";"357213.09796984104";"Fri";"Sep";"14";"00:00:00";"MSK";"2012"
"98";"664482.9930416022";"5.0%";"697707.1426936823";"697707.1426936823";"Fri";"May";"24";"00:00:00";"MSK";"2019"
"694";"657237.9519645215";"5.0%";"529622.8043988078";"690099.8495627476";"Sat";"May";"06";"00:00:00";"MSK";"2017"
"565";"400603.61195914564";"5.0%";"420633.7925571029";"420633.7925571029";"Tue";"Feb";"11";"00:00:00";"MSK";"2014"
"378";"315993.0464560392";"5.0%";"331792.6987788412";"331792.6987788412";"Sat";"Jun";"26";"00:00:00";"MSD";"2010"
"809";"188493.77845699267";"5.0%";"197918.4673798423";"197918.4673798423";"Sat";"Dec";"21";"00:00:00";"MSK";"2013"
"590";"396629.9597707931";"5.0%";"301008.9439388744";"416461.4577593328";"Fri";"Jan";"11";"00:00:00";"MSK";"2013"
"557";"452530.4418816281";"5.0%";"475156.9639757096";"475156.9639757096";"Tue";"Apr";"10";"00:00:00";"MSK";"2012"
"509";"870012.2044226833";"5.0%";"913512.8146438175";"913512.8146438175";"Wed";"Mar";"19";"00:00:00";"MSK";"2014"
"657";"449352.23757240234";"5.0%";"471819.84945102246";"471819.84945102246";"Tue";"Dec";"14";"00:00:00";"MSK";"2010"
"774";"765359.7060609211";"5.0%";"803627.6913639671";"803627.6913639671";"Thu";"Oct";"06";"00:00:00";"MSK";"2011"
"434";"271696.120004535";"5.0%";"285280.9260047618";"285280.9260047618";"Tue";"Mar";"25";"00:00:00";"MSK";"2014"
"97";"472959.29623693775";"5.0%";"428738.06269415823";"496607.26104878465";"Sun";"Jun";"04";"00:00:00";"MSK";"2017"
"936";"243987.79442448114";"5.0%";"256187.1841457052";"256187.1841457052";"Sat";"Dec";"10";"00:00:00";"MSK";"2011"
"532";"411042.0471913875";"5.0%";"431594.1495509569";"431594.1495509569";"Sat";"May";"28";"00:00:00";"MSK";"2016"
"766";"672304.922287369";"5.0%";"705920.1684017375";"705920.1684017375";"Mon";"Jan";"20";"00:00:00";"MSK";"2014"
"316";"882525.6548195273";"5.0%";"926651.9375605037";"926651.9375605037";"Wed";"Jun";"24";"00:00:00";"MSK";"2015"
"401";"148387.68886344772";"5.0%";"155807.07330662012";"155807.07330662012";"Tue";"Oct";"02";"00:00:00";"MSK";"2018"
"397";"468995.20247350866";"5.0%";"492444.9625971841";"492444.9625971841";"Tue";"Jun";"10";"00:00:00";"MSK";"2014"
"88";"806649.8119231405";"5.0%";"846982.3025192976";"846982.3025192976";"Sun";"Jul";"29";"00:00:00";"MSK";"2012"
"442";"652011.1483571621";"5.0%";"684611.7057750203";"684611.7057750203";"Thu";"Aug";"21";"00:00:00";"MSK";"2014"
"914";"110534.54801279701";"5.0%";"116061.27541343686";"116061.27541343686";"Mon";"Apr";"13";"00:00:00";"MSK";"2015"
"206";"124611.49539532352";"5.0%";"130842.07016508971";"130842.07016508971";"Thu";"Dec";"21";"00:00:00";"MSK";"2017"
"171";"679555.3519439435";"5.0%";"713533.1195411407";"713533.1195411407";"Fri";"Oct";"17";"00:00:00";"MSK";"2014"
"929";"802417.029866943";"5.0%";"842537.8813602902";"842537.8813602902";"Thu";"May";"30";"00:00:00";"MSK";"2019"
"800";"451618.2380939789";"5.0%";"474199.14999867784";"474199.14999867784";"Sat";"May";"26";"00:00:00";"MSK";"2018"
"211";"938867.248775965";"5.0%";"985810.6112147633";"985810.6112147633";"Wed";"Jul";"08";"00:00:00";"MSK";"2015"
"967";"716388.5776748792";"5.0%";"752208.0065586232";"752208.0065586232";"Tue";"Feb";"06";"00:00:00";"MSK";"2018"
"95";"192718.14258121426";"5.0%";"202354.04971027497";"202354.04971027497";"Sun";"Dec";"09";"00:00:00";"MSK";"2018"
"981";"232085.003953039";"5.0%";"243689.25415069098";"243689.25415069098";"Mon";"Apr";"04";"00:00:00";"MSK";"2016"
"418";"294433.858412193";"5.0%";"309155.5513328027";"309155.5513328027";"Tue";"Jul";"21";"00:00:00";"MSK";"2015"
"66";"788051.7419150043";"5.0%";"400895.51956932136";"827454.3290107546";"Sun";"Jul";"21";"00:00:00";"MSK";"2013"
"368";"249598.9886648896";"5.0%";"262078.9380981341";"262078.9380981341";"Thu";"Oct";"10";"00:00:00";"MSK";"2013"
"427";"520766.95383655437";"5.0%";"375479.26374315144";"546805.3015283821";"Mon";"Sep";"19";"00:00:00";"MSK";"2016"
"429";"942634.7116462154";"5.0%";"989766.4472285262";"989766.4472285262";"Tue";"Jul";"02";"00:00:00";"MSK";"2013"
"269";"404227.97827868";"5.0%";"81102.35714762137";"424439.377192614";"Thu";"Mar";"23";"00:00:00";"MSK";"2017"
"270";"984404.4008681467";"5.0%";"1033624.6209115541";"1033624.6209115541";"Mon";"Jun";"27";"00:00:00";"MSK";"2016"
"746";"961925.4674285023";"5.0%";"1010021.7407999274";"1010021.7407999274";"Fri";"Sep";"19";"00:00:00";"MSK";"2014"
"5";"106882.6819772421";"5.0%";"112226.81607610421";"112226.81607610421";"Fri";"Apr";"13";"00:00:00";"MSK";"2012"
"441";"515192.8838414803";"5.0%";"540952.5280335543";"540952.5280335543";"Mon";"Jan";"22";"00:00:00";"MSK";"2018"
"959";"647596.6344759436";"5.0%";"302257.32165749744";"679976.4661997409";"Wed";"Sep";"07";"00:00:00";"MSK";"2016"
"983";"357739.9184077724";"5.0%";"57512.05595772809";"375626.914328161";"Thu";"Sep";"23";"00:00:00";"MSD";"2010"
"221";"647840.8753434892";"5.0%";"680232.9191106637";"680232.9191106637";"Wed";"Aug";"06";"00:00:00";"MSK";"2014"
"773";"899463.0433162281";"5.0%";"944436.1954820395";"944436.1954820395";"Tue";"Apr";"30";"00:00:00";"MSK";"2013"
"1029";"249032.06396275412";"5.0%";"261483.66716089184";"261483.66716089184";"Sat";"Oct";"22";"00:00:00";"MSK";"2016"
"732";"794195.667793545";"5.0%";"833905.4511832224";"833905.4511832224";"Wed";"Nov";"10";"00:00:00";"MSK";"2010"
"452";"614781.6057377983";"5.0%";"645520.6860246882";"645520.6860246882";"Sat";"Mar";"05";"00:00:00";"MSK";"2016"
"186";"736992.3083395594";"5.0%";"773841.9237565374";"773841.9237565374";"Sun";"May";"15";"00:00:00";"MSK";"2011"
"176";"135789.92905703344";"5.0%";"142579.42550988513";"142579.42550988513";"Sun";"Oct";"04";"00:00:00";"MSK";"2015"
"385";"814313.0697650661";"5.0%";"855028.7232533195";"855028.7232533195";"Thu";"Jan";"08";"00:00:00";"MSK";"2015"
"807";"661968.1311828955";"5.0%";"695066.5377420404";"695066.5377420404";"Sun";"Nov";"15";"00:00:00";"MSK";"2015"
"449";"136826.81242369008";"5.0%";"143668.15304487458";"143668.15304487458";"Fri";"Sep";"23";"00:00:00";"MSK";"2016"
"441";"253206.75387557506";"5.0%";"265867.0915693538";"265867.0915693538";"Mon";"Jul";"19";"00:00:00";"MSD";"2010"
"176";"444936.3534355315";"5.0%";"467183.17110730807";"467183.17110730807";"Wed";"Oct";"31";"00:00:00";"MSK";"2018"
"597";"808721.9191423102";"5.0%";"849158.0150994257";"849158.0150994257";"Sat";"Jun";"11";"00:00:00";"MSK";"2016"
"977";"582702.1458391084";"5.0%";"611837.2531310639";"611837.2531310639";"Tue";"Jun";"22";"00:00:00";"MSD";"2010"
"654";"577198.8245417803";"5.0%";"606058.7657688693";"606058.7657688693";"Wed";"Mar";"06";"00:00:00";"MSK";"2013"
"589";"338003.5170833443";"5.0%";"108536.03504552838";"354903.6929375115";"Sat";"May";"31";"00:00:00";"MSK";"2014"
"66";"549847.1179448057";"5.0%";"577339.473842046";"577339.473842046";"Fri";"Jun";"15";"00:00:00";"MSK";"2012"
"541";"723323.7033421623";"5.0%";"759489.8885092705";"759489.8885092705";"Tue";"Oct";"06";"00:00:00";"MSK";"2015"
"983";"529471.3098497367";"5.0%";"555944.8753422236";"555944.8753422236";"Fri";"Jun";"29";"00:00:00";"MSK";"2012"
"583";"921800.1774476473";"5.0%";"967890.1863200298";"967890.1863200298";"Wed";"Jul";"10";"00:00:00";"MSK";"2013"
"425";"812087.7188360344";"5.0%";"852692.1047778361";"852692.1047778361";"Wed";"Jun";"23";"00:00:00";"MSD";"2010"
"326";"142494.84912700224";"5.0%";"149619.59158335236";"149619.59158335236";"Sun";"May";"08";"00:00:00";"MSK";"2016"
"443";"887756.7126549734";"5.0%";"932144.548287722";"932144.548287722";"Tue";"Jan";"31";"00:00:00";"MSK";"2012"
"133";"271101.46111694514";"5.0%";"284656.5341727924";"284656.5341727924";"Sun";"Dec";"12";"00:00:00";"MSK";"2010"
"131";"981565.2061332688";"5.0%";"1030643.4664399322";"1030643.4664399322";"Thu";"Sep";"03";"00:00:00";"MSK";"2015"
"36";"837619.2896600958";"5.0%";"879500.2541431007";"879500.2541431007";"Wed";"Jun";"05";"00:00:00";"MSK";"2013"
"489";"149033.90586315867";"5.0%";"156485.6011563166";"156485.6011563166";"Mon";"Jan";"02";"00:00:00";"MSK";"2017"
"186";"742837.3736207809";"5.0%";"779979.24230182";"779979.24230182";"Sat";"Jul";"20";"00:00:00";"MSK";"2013"
"314";"291788.9031338282";"5.0%";"306378.3482905196";"306378.3482905196";"Mon";"Oct";"07";"00:00:00";"MSK";"2019"
"82";"151480.3562799095";"5.0%";"159054.37409390497";"159054.37409390497";"Sun";"Jul";"17";"00:00:00";"MSK";"2011"
"215";"947025.0380845221";"5.0%";"994376.2899887483";"994376.2899887483";"Sun";"Jun";"30";"00:00:00";"MSK";"2013"
"716";"258463.65095774605";"5.0%";"271386.83350563335";"271386.83350563335";"Tue";"Nov";"30";"00:00:00";"MSK";"2010"
"574";"394970.1074069497";"5.0%";"414718.6127772972";"414718.6127772972";"Sun";"Jun";"15";"00:00:00";"MSK";"2014"
"902";"639479.5748250885";"5.0%";"50665.57026755723";"671453.5535663429";"Sun";"Oct";"21";"00:00:00";"MSK";"2012"
"809";"123817.51110418113";"5.0%";"130008.38665939019";"130008.38665939019";"Mon";"Aug";"06";"00:00:00";"MSK";"2018"
"952";"126641.60635167484";"5.0%";"132973.68666925858";"132973.68666925858";"Wed";"Sep";"16";"00:00:00";"MSK";"2015"
"372";"739482.198457539";"5.0%";"776456.3083804159";"776456.3083804159";"Fri";"Jul";"08";"00:00:00";"MSK";"2011"
"789";"922301.9387744311";"5.0%";"968417.0357131527";"968417.0357131527";"Mon";"Mar";"04";"00:00:00";"MSK";"2013"
"632";"252794.21262464658";"5.0%";"265433.9232558789";"265433.9232558789";"Thu";"Apr";"12";"00:00:00";"MSK";"2012"
"356";"927143.6875810311";"5.0%";"973500.8719600827";"973500.8719600827";"Sat";"Nov";"30";"00:00:00";"MSK";"2019"
"111";"569924.65481399";"5.0%";"598420.8875546895";"598420.8875546895";"Wed";"Mar";"31";"00:00:00";"MSD";"2010"
"453";"979530.9460489025";"5.0%";"1028507.4933513476";"1028507.4933513476";"Sat";"Jul";"30";"00:00:00";"MSK";"2011"
"523";"879294.8372722222";"5.0%";"923259.5791358333";"923259.5791358333";"Sun";"Nov";"04";"00:00:00";"MSK";"2018"
"535";"906975.5345996551";"5.0%";"952324.3113296379";"952324.3113296379";"Fri";"Feb";"19";"00:00:00";"MSK";"2010"
"639";"900071.5390087019";"5.0%";"945075.1159591371";"945075.1159591371";"Mon";"Sep";"06";"00:00:00";"MSD";"2010"
"876";"707387.0140423968";"5.0%";"742756.3647445167";"742756.3647445167";"Fri";"Sep";"09";"00:00:00";"MSK";"2011"
"795";"690247.3196421588";"5.0%";"724759.6856242667";"724759.6856242667";"Sun";"Dec";"23";"00:00:00";"MSK";"2018"
"303";"768184.9937969346";"5.0%";"806594.2434867814";"806594.2434867814";"Mon";"Feb";"09";"00:00:00";"MSK";"2015"
"549";"500982.0148579996";"5.0%";"497576.78045169933";"526031.1156008996";"Wed";"Jul";"11";"00:00:00";"MSK";"2012"
"63";"564112.7012062517";"5.0%";"592318.3362665643";"592318.3362665643";"Thu";"Jun";"14";"00:00:00";"MSK";"2018"
"2740";"979441.122432675";"5.0%";"1028413.1785543087";"1028413.1785543087";"Wed";"Jul";"16";"00:00:00";"MSK";"2014"
"734";"531655.9578411209";"5.0%";"558238.755733177";"558238.755733177";"Mon";"Jun";"08";"00:00:00";"MSK";"2015"
"787";"194388.67250487983";"5.0%";"204108.10613012384";"204108.10613012384";"Sat";"Jan";"16";"00:00:00";"MSK";"2010"
"106";"412600.635556519";"5.0%";"433230.66733434494";"433230.66733434494";"Thu";"Mar";"22";"00:00:00";"MSK";"2012"
"944";"582194.3690172601";"5.0%";"611304.0874681232";"611304.0874681232";"Tue";"Dec";"10";"00:00:00";"MSK";"2013"
"976";"655821.6792022749";"5.0%";"579391.2569192547";"688612.7631623887";"Sun";"Apr";"20";"00:00:00";"MSK";"2014"
"560";"306536.59454170824";"5.0%";"247758.95003854745";"321863.42426879366";"Thu";"Sep";"29";"00:00:00";"MSK";"2011"
"705";"367171.28343376383";"5.0%";"385529.84760545206";"385529.84760545206";"Tue";"Feb";"12";"00:00:00";"MSK";"2019"
"232";"167065.75136916072";"5.0%";"175419.03893761875";"175419.03893761875";"Sat";"Dec";"10";"00:00:00";"MSK";"2011"
"62";"186798.4459089152";"5.0%";"196138.36820436097";"196138.36820436097";"Thu";"Apr";"16";"00:00:00";"MSK";"2015"
"86";"748251.7948583969";"5.0%";"785664.3846013168";"785664.3846013168";"Sat";"Apr";"25";"00:00:00";"MSK";"2015"
"630";"801851.0035784997";"5.0%";"480794.72435365996";"841943.5537574247";"Sun";"Sep";"09";"00:00:00";"MSK";"2012"
"844";"370325.1190060899";"5.0%";"388841.37495639443";"388841.37495639443";"Wed";"Dec";"05";"00:00:00";"MSK";"2018"
"313";"347637.24129807233";"5.0%";"365019.103362976";"365019.103362976";"Tue";"May";"09";"00:00:00";"MSK";"2017"
"170";"702253.7943976127";"5.0%";"551192.4389630095";"737366.4841174934";"Thu";"Dec";"22";"00:00:00";"MSK";"2016"
"278";"531092.5578210251";"5.0%";"557647.1857120764";"557647.1857120764";"Thu";"Sep";"19";"00:00:00";"MSK";"2013"
"590";"246234.65697363537";"5.0%";"258546.38982231714";"258546.38982231714";"Tue";"Aug";"21";"00:00:00";"MSK";"2012"
"506";"465940.54059572547";"5.0%";"189646.769016398";"489237.5676255118";"Fri";"Jan";"18";"00:00:00";"MSK";"2019"
"484";"481860.29414396384";"5.0%";"505953.30885116203";"505953.30885116203";"Tue";"Dec";"11";"00:00:00";"MSK";"2012"
"341";"535889.8475328891";"5.0%";"562684.3399095336";"562684.3399095336";"Mon";"Aug";"09";"00:00:00";"MSD";"2010"
"676";"145104.5636159758";"5.0%";"152359.7917967746";"152359.7917967746";"Sun";"Jul";"21";"00:00:00";"MSK";"2013"
"1";"124184.4713031171";"5.0%";"130393.69486827296";"130393.69486827296";"Thu";"Jul";"04";"00:00:00";"MSK";"2013"
"19";"998952.6963323095";"5.0%";"1048900.331148925";"1048900.331148925";"Tue";"Dec";"27";"00:00:00";"MSK";"2011"
"671";"733097.3231695797";"5.0%";"769752.1893280587";"769752.1893280587";"Mon";"Dec";"26";"00:00:00";"MSK";"2016"
"327";"481385.08248174994";"5.0%";"505454.33660583745";"505454.33660583745";"Mon";"Feb";"25";"00:00:00";"MSK";"2019"
"281";"274952.90713028156";"5.0%";"288700.55248679564";"288700.55248679564";"Thu";"Mar";"21";"00:00:00";"MSK";"2013"
"225";"395548.63473932253";"5.0%";"415326.06647628866";"415326.06647628866";"Tue";"Jun";"09";"00:00:00";"MSK";"2015"
"294";"361137.4149421622";"5.0%";"379194.28568927036";"379194.28568927036";"Sun";"Aug";"14";"00:00:00";"MSK";"2016"
"101";"720073.2865514094";"5.0%";"756076.9508789799";"756076.9508789799";"Wed";"Jul";"23";"00:00:00";"MSK";"2014"
"254";"142380.70540660038";"5.0%";"149499.7406769304";"149499.7406769304";"Sat";"Dec";"10";"00:00:00";"MSK";"2016"
"471";"108005.7870653248";"5.0%";"113406.07641859104";"113406.07641859104";"Thu";"Jun";"18";"00:00:00";"MSK";"2015"
"330";"317423.50285741116";"5.0%";"333294.67800028174";"333294.67800028174";"Wed";"Nov";"09";"00:00:00";"MSK";"2011"
"976";"116174.00156059909";"5.0%";"121982.70163862905";"121982.70163862905";"Tue";"Apr";"24";"00:00:00";"MSK";"2018"
"699";"532096.9110518878";"5.0%";"558701.7566044822";"558701.7566044822";"Tue";"Apr";"08";"00:00:00";"MSK";"2014"
"496";"176883.71568990272";"5.0%";"185727.90147439786";"185727.90147439786";"Sat";"Mar";"24";"00:00:00";"MSK";"2018"
"577";"907289.7012395099";"5.0%";"26877.196832657322";"952654.1863014854";"Sat";"Dec";"10";"00:00:00";"MSK";"2016"
"501";"300351.5240890705";"5.0%";"175042.03451731327";"315369.10029352404";"Mon";"Aug";"17";"00:00:00";"MSK";"2015"
"160";"407263.5283087973";"5.0%";"427626.70472423715";"427626.70472423715";"Sat";"Oct";"08";"00:00:00";"MSK";"2016"
"342";"333990.0853091211";"5.0%";"350689.58957457717";"350689.58957457717";"Tue";"May";"13";"00:00:00";"MSK";"2014"
"254";"228376.034334403";"5.0%";"239794.83605112316";"239794.83605112316";"Sun";"Apr";"12";"00:00:00";"MSK";"2015"
"558";"637223.6513621972";"5.0%";"669084.8339303072";"669084.8339303072";"Sun";"Sep";"29";"00:00:00";"MSK";"2019"
"309";"894754.6156384132";"5.0%";"939492.346420334";"939492.346420334";"Sat";"Oct";"12";"00:00:00";"MSK";"2013"
"721";"407420.16965979687";"5.0%";"346647.3880767002";"427791.1781427867";"Wed";"Jul";"11";"00:00:00";"MSK";"2018"
"470";"126361.19755431874";"5.0%";"132679.25743203468";"132679.25743203468";"Fri";"Aug";"25";"00:00:00";"MSK";"2017"
"197";"271457.9403507724";"5.0%";"276072.4172217834";"285030.837368311";"Sat";"Dec";"29";"00:00:00";"MSK";"2018"
"747";"201745.7561846347";"5.0%";"211833.04399386645";"211833.04399386645";"Fri";"May";"23";"00:00:00";"MSK";"2014"
"899";"226854.14490093675";"5.0%";"238196.8521459836";"238196.8521459836";"Thu";"May";"19";"00:00:00";"MSK";"2011"
"712";"241854.62228058273";"5.0%";"21448.783763746014";"253947.35339461188";"Thu";"Dec";"29";"00:00:00";"MSK";"2011"
"72";"789280.4576620786";"5.0%";"342939.02297903347";"828744.4805451825";"Tue";"Feb";"12";"00:00:00";"MSK";"2019"
"371";"535302.0668649012";"5.0%";"562067.1702081463";"562067.1702081463";"Mon";"Aug";"02";"00:00:00";"MSD";"2010"
"26";"327207.3059937012";"5.0%";"51275.98369771796";"343567.6712933863";"Sun";"Jul";"24";"00:00:00";"MSK";"2016"
"361";"727306.022921776";"5.0%";"763671.3240678649";"763671.3240678649";"Thu";"Aug";"24";"00:00:00";"MSK";"2017"
"508";"543207.7396977525";"5.0%";"570368.1266826402";"570368.1266826402";"Sun";"Dec";"26";"00:00:00";"MSK";"2010"
"992";"516703.5323421803";"5.0%";"433291.12797007547";"542538.7089592894";"Thu";"Sep";"16";"00:00:00";"MSD";"2010"
"844";"137700.45785294252";"5.0%";"144585.48074558965";"144585.48074558965";"Fri";"May";"25";"00:00:00";"MSK";"2012"
"357";"159398.6704564293";"5.0%";"167368.60397925077";"167368.60397925077";"Tue";"May";"22";"00:00:00";"MSK";"2018"
"642";"397796.36110668996";"5.0%";"417686.17916202446";"417686.17916202446";"Sun";"May";"09";"00:00:00";"MSD";"2010"
"652";"295095.8338325382";"5.0%";"309850.62552416517";"309850.62552416517";"Thu";"Nov";"15";"00:00:00";"MSK";"2012"
"448";"145245.59052594978";"5.0%";"152507.87005224728";"152507.87005224728";"Mon";"Jan";"11";"00:00:00";"MSK";"2010"
"971";"911122.5961728073";"5.0%";"956678.7259814477";"956678.7259814477";"Sat";"Jan";"10";"00:00:00";"MSK";"2015"
"869";"564578.7430384408";"5.0%";"592807.6801903629";"592807.6801903629";"Tue";"Nov";"17";"00:00:00";"MSK";"2015"
"959";"280072.8090998061";"5.0%";"294076.44955479645";"294076.44955479645";"Mon";"Dec";"12";"00:00:00";"MSK";"2011"
"904";"473225.81212919863";"5.0%";"496887.1027356586";"496887.1027356586";"Thu";"Jul";"05";"00:00:00";"MSK";"2012"
"229";"739797.529078754";"5.0%";"776787.4055326917";"776787.4055326917";"Fri";"Aug";"24";"00:00:00";"MSK";"2018"
"582";"680097.2551253719";"5.0%";"714102.1178816404";"714102.1178816404";"Fri";"Jul";"16";"00:00:00";"MSD";"2010"
"274";"896539.9017109158";"5.0%";"941366.8967964617";"941366.8967964617";"Thu";"Jul";"07";"00:00:00";"MSK";"2011"
"502";"978769.0076984001";"5.0%";"142481.49162575667";"1027707.4580833201";"Thu";"Mar";"29";"00:00:00";"MSK";"2012"
"183";"596391.1634056874";"5.0%";"626210.7215759718";"626210.7215759718";"Thu";"Aug";"26";"00:00:00";"MSD";"2010"
"206";"243129.880414049";"5.0%";"80109.55269969517";"255286.37443475146";"Thu";"Oct";"16";"00:00:00";"MSK";"2014"
"102";"277039.18817371025";"5.0%";"290891.14758239576";"290891.14758239576";"Tue";"May";"27";"00:00:00";"MSK";"2014"
"148";"468996.60667863436";"5.0%";"133851.13542228355";"492446.4370125661";"Tue";"Aug";"14";"00:00:00";"MSK";"2018"
"574";"255543.34428859423";"5.0%";"268320.51150302397";"268320.51150302397";"Wed";"Apr";"17";"00:00:00";"MSK";"2013"
"888";"937960.4812318411";"5.0%";"837410.1136014322";"984858.5052934332";"Tue";"Mar";"15";"00:00:00";"MSK";"2016"
"59";"801836.9900746441";"5.0%";"188769.48697862218";"841928.8395783764";"Wed";"Dec";"25";"00:00:00";"MSK";"2019"
"186";"188997.30561871204";"5.0%";"198447.17089964764";"198447.17089964764";"Wed";"Nov";"07";"00:00:00";"MSK";"2012"
"469";"748975.8749366413";"5.0%";"786424.6686834734";"786424.6686834734";"Sun";"Nov";"14";"00:00:00";"MSK";"2010"
"915";"621961.5210269655";"5.0%";"653059.5970783138";"653059.5970783138";"Wed";"Oct";"25";"00:00:00";"MSK";"2017"
"238";"424334.06846636726";"5.0%";"445550.77188968565";"445550.77188968565";"Wed";"Jan";"02";"00:00:00";"MSK";"2013"
"913";"242517.0409196085";"5.0%";"112479.46726235168";"254642.89296558892";"Wed";"Aug";"28";"00:00:00";"MSK";"2013"
"494";"578123.2352421198";"5.0%";"607029.3970042258";"607029.3970042258";"Tue";"Dec";"02";"00:00:00";"MSK";"2014"
"490";"159304.78697066725";"5.0%";"1483.8920418798696";"167270.0263192006";"Fri";"Apr";"14";"00:00:00";"MSK";"2017"
"991";"636793.2004999185";"5.0%";"668632.8605249145";"668632.8605249145";"Wed";"May";"18";"00:00:00";"MSK";"2016"
"597";"449020.1087305006";"5.0%";"471471.11416702566";"471471.11416702566";"Sat";"Oct";"05";"00:00:00";"MSK";"2013"
"168";"743797.943956605";"5.0%";"77366.353238765";"780987.8411544353";"Wed";"Mar";"23";"00:00:00";"MSK";"2011"
"707";"140849.00043212777";"5.0%";"17084.207480449502";"147891.45045373417";"Fri";"May";"18";"00:00:00";"MSK";"2018"
"67";"105172.88117417075";"5.0%";"110431.52523287928";"110431.52523287928";"Sun";"Feb";"12";"00:00:00";"MSK";"2012"
"996";"683361.0188856879";"5.0%";"573425.2085557407";"717529.0698299723";"Sat";"Nov";"02";"00:00:00";"MSK";"2019"
"999";"638309.3438750394";"5.0%";"670224.8110687913";"670224.8110687913";"Wed";"Feb";"29";"00:00:00";"MSK";"2012"
"1707";"707581.2262777805";"5.0%";"742960.2875916696";"742960.2875916696";"Sat";"May";"19";"00:00:00";"MSK";"2012"
"482";"384312.85340677225";"5.0%";"403528.4960771109";"403528.4960771109";"Tue";"Apr";"19";"00:00:00";"MSK";"2016"
"748";"374079.1594212783";"5.0%";"392783.1173923422";"392783.1173923422";"Sun";"Nov";"18";"00:00:00";"MSK";"2018"
"14";"377064.2564907903";"5.0%";"395917.4693153298";"395917.4693153298";"Wed";"Dec";"03";"00:00:00";"MSK";"2014"
"598";"269018.86741789256";"5.0%";"282469.8107887872";"282469.8107887872";"Tue";"May";"28";"00:00:00";"MSK";"2013"
"978";"330710.9903704357";"5.0%";"347246.5398889575";"347246.5398889575";"Fri";"Mar";"19";"00:00:00";"MSK";"2010"
"662";"915588.7580661465";"5.0%";"961368.1959694539";"961368.1959694539";"Thu";"Feb";"01";"00:00:00";"MSK";"2018"
"3751";"179899.0584250993";"5.0%";"188894.01134635427";"188894.01134635427";"Sat";"Feb";"20";"00:00:00";"MSK";"2016"
"271";"704096.2405604199";"5.0%";"341252.66964859545";"739301.0525884408";"Thu";"Dec";"31";"00:00:00";"MSK";"2015"
"115";"737547.6584345312";"5.0%";"774425.0413562577";"774425.0413562577";"Sun";"Jan";"20";"00:00:00";"MSK";"2013"
"540";"775322.2602010894";"5.0%";"814088.3732111439";"814088.3732111439";"Sat";"Dec";"31";"00:00:00";"MSK";"2011"
"275";"704622.1895428665";"5.0%";"96243.99488872619";"739853.2990200099";"Sat";"Jun";"30";"00:00:00";"MSK";"2018"
"263";"592684.2517023655";"5.0%";"232867.00867663728";"622318.4642874837";"Wed";"Dec";"18";"00:00:00";"MSK";"2013"
"281";"368077.6457220821";"5.0%";"386481.52800818626";"386481.52800818626";"Sun";"Aug";"11";"00:00:00";"MSK";"2019"
"828";"479098.0022732629";"5.0%";"503052.90238692606";"503052.90238692606";"Wed";"Oct";"19";"00:00:00";"MSK";"2016"
"3751";"982738.9521293743";"5.0%";"1031875.8997358431";"1031875.8997358431";"Mon";"Feb";"04";"00:00:00";"MSK";"2013"
"527";"218548.69671732327";"5.0%";"229476.13155318945";"229476.13155318945";"Wed";"Mar";"02";"00:00:00";"MSK";"2016"
"296";"661630.0373664936";"5.0%";"694711.5392348183";"694711.5392348183";"Mon";"Apr";"29";"00:00:00";"MSK";"2019"
